Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
8/5/2018 22:15,217,8,7,22,15,1,3,0.384793695
8/5/2018 22:30,217,8,7,22,30,1,3,0.387575336
8/5/2018 22:45,217,8,7,22,45,1,3,0.389429764
8/5/2018 23:00,217,8,7,23,0,1,3,0.390356977
8/5/2018 23:15,217,8,7,23,15,1,3,0.394065832
8/5/2018 23:30,217,8,7,23,30,1,3,0.389429764
8/5/2018 23:45,217,8,7,23,45,1,3,0.383866481
8/6/2018 0:00,218,8,1,0,0,0,3,0.385720909
8/6/2018 0:15,218,8,1,0,15,0,3,0.380157626
8/6/2018 0:30,218,8,1,0,30,0,3,0.379230413
8/6/2018 0:45,218,8,1,0,45,0,3,0.37366713
8/6/2018 1:00,218,8,1,1,0,0,3,0.370885489
8/6/2018 1:15,218,8,1,1,15,0,3,0.369031062
8/6/2018 1:30,218,8,1,1,30,0,3,0.369031062
8/6/2018 1:45,218,8,1,1,45,0,3,0.378303199
8/6/2018 2:00,218,8,1,2,0,0,3,0.36624942
8/6/2018 2:15,218,8,1,2,15,0,3,0.359758924
8/6/2018 2:30,218,8,1,2,30,0,3,0.358831711
8/6/2018 2:45,218,8,1,2,45,0,3,0.35605007
8/6/2018 3:00,218,8,1,3,0,0,3,0.356977283
8/6/2018 3:15,218,8,1,3,15,0,3,0.356977283
8/6/2018 3:30,218,8,1,3,30,0,3,0.332869726
8/6/2018 3:45,218,8,1,3,45,0,3,0.321743162
8/6/2018 4:00,218,8,1,4,0,0,3,0.318034307
8/6/2018 4:15,218,8,1,4,15,0,3,0.311543811
8/6/2018 4:30,218,8,1,4,30,0,3,0.311543811
8/6/2018 4:45,218,8,1,4,45,0,3,0.311543811
8/6/2018 5:00,218,8,1,5,0,0,3,0.310616597
8/6/2018 5:15,218,8,1,5,15,0,3,0.312471025
8/6/2018 5:30,218,8,1,5,30,0,3,0.30876217
8/6/2018 5:45,218,8,1,5,45,0,3,0.305053315
8/6/2018 6:00,218,8,1,6,0,0,3,0.305980529
8/6/2018 6:15,218,8,1,6,15,0,3,0.30134446
8/6/2018 6:30,218,8,1,6,30,0,3,0.294853964
8/6/2018 6:45,218,8,1,6,45,0,3,0.292999536
8/6/2018 7:00,218,8,1,7,0,0,3,0.294853964
8/6/2018 7:15,218,8,1,7,15,0,3,0.292072323
8/6/2018 7:30,218,8,1,7,30,0,3,0.30876217
8/6/2018 7:45,218,8,1,7,45,0,3,0.317107093
8/6/2018 8:00,218,8,1,8,0,0,3,0.318034307
8/6/2018 8:15,218,8,1,8,15,0,3,0.331015299
8/6/2018 8:30,218,8,1,8,30,0,3,0.370885489
8/6/2018 8:45,218,8,1,8,45,0,3,0.430227167
8/6/2018 9:00,218,8,1,9,0,0,3,0.423736671
8/6/2018 9:15,218,8,1,9,15,0,3,0.439499305
8/6/2018 9:30,218,8,1,9,30,0,3,0.445062587
8/6/2018 9:45,218,8,1,9,45,0,3,0.491423273
8/6/2018 10:00,218,8,1,10,0,0,3,0.616597126
8/6/2018 10:15,218,8,1,10,15,0,3,0.618451553
8/6/2018 10:30,218,8,1,10,30,0,3,0.634214186
8/6/2018 10:45,218,8,1,10,45,0,3,0.6824293
8/6/2018 11:00,218,8,1,11,0,0,3,0.700973574
8/6/2018 11:15,218,8,1,11,15,0,3,0.668521094
8/6/2018 11:30,218,8,1,11,30,0,3,0.660176171
8/6/2018 11:45,218,8,1,11,45,0,3,0.644413537
8/6/2018 12:00,218,8,1,12,0,0,3,0.626796477
8/6/2018 12:15,218,8,1,12,15,0,3,0.605470561
8/6/2018 12:30,218,8,1,12,30,0,3,0.600834492
8/6/2018 12:45,218,8,1,12,45,0,3,0.599907279
8/6/2018 13:00,218,8,1,13,0,0,3,0.596198424
8/6/2018 13:15,218,8,1,13,15,0,3,0.582290218
8/6/2018 13:30,218,8,1,13,30,0,3,0.604543347
8/6/2018 13:45,218,8,1,13,45,0,3,0.659248957
8/6/2018 14:00,218,8,1,14,0,0,3,0.669448308
8/6/2018 14:15,218,8,1,14,15,0,3,0.655540102
8/6/2018 14:30,218,8,1,14,30,0,3,0.645340751
8/6/2018 14:45,218,8,1,14,45,0,3,0.6824293
8/6/2018 15:00,218,8,1,15,0,0,3,0.69726472
8/6/2018 15:15,218,8,1,15,15,0,3,0.67501159
8/6/2018 15:30,218,8,1,15,30,0,3,0.6351414
8/6/2018 15:45,218,8,1,15,45,0,3,0.624014835
8/6/2018 16:00,218,8,1,16,0,0,3,0.620305981
8/6/2018 16:15,218,8,1,16,15,0,3,0.629578118
8/6/2018 16:30,218,8,1,16,30,0,3,0.619378767
8/6/2018 16:45,218,8,1,16,45,0,3,0.606397775
8/6/2018 17:00,218,8,1,17,0,0,3,0.596198424
8/6/2018 17:15,218,8,1,17,15,0,3,0.600834492
8/6/2018 17:30,218,8,1,17,30,0,3,0.596198424
8/6/2018 17:45,218,8,1,17,45,0,3,0.586926287
8/6/2018 18:00,218,8,1,18,0,0,3,0.563745943
8/6/2018 18:15,218,8,1,18,15,0,3,0.568382012
8/6/2018 18:30,218,8,1,18,30,0,3,0.556328234
8/6/2018 18:45,218,8,1,18,45,0,3,0.549837738
8/6/2018 19:00,218,8,1,19,0,0,3,0.544274455
8/6/2018 19:15,218,8,1,19,15,0,3,0.512749189
8/6/2018 19:30,218,8,1,19,30,0,3,0.50069541
8/6/2018 19:45,218,8,1,19,45,0,3,0.495132128
8/6/2018 20:00,218,8,1,20,0,0,3,0.484005563
8/6/2018 20:15,218,8,1,20,15,0,3,0.472878999
8/6/2018 20:30,218,8,1,20,30,0,3,0.471951785
8/6/2018 20:45,218,8,1,20,45,0,3,0.464534075
8/6/2018 21:00,218,8,1,21,0,0,3,0.445989801
8/6/2018 21:15,218,8,1,21,15,0,3,0.431154381
8/6/2018 21:30,218,8,1,21,30,0,3,0.412610107
8/6/2018 21:45,218,8,1,21,45,0,3,0.405192397
8/6/2018 22:00,218,8,1,22,0,0,3,0.402410756
8/6/2018 22:15,218,8,1,22,15,0,3,0.405192397
8/6/2018 22:30,218,8,1,22,30,0,3,0.402410756
8/6/2018 22:45,218,8,1,22,45,0,3,0.408901252
8/6/2018 23:00,218,8,1,23,0,0,3,0.408901252
8/6/2018 23:15,218,8,1,23,15,0,3,0.41353732
8/6/2018 23:30,218,8,1,23,30,0,3,0.425591099
8/6/2018 23:45,218,8,1,23,45,0,3,0.420027816
8/7/2018 0:00,219,8,2,0,0,0,3,0.410755679
8/7/2018 0:15,219,8,2,0,15,0,3,0.419100603
8/7/2018 0:30,219,8,2,0,30,0,3,0.41353732
8/7/2018 0:45,219,8,2,0,45,0,3,0.407046824
8/7/2018 1:00,219,8,2,1,0,0,3,0.402410756
8/7/2018 1:15,219,8,2,1,15,0,3,0.387575336
8/7/2018 1:30,219,8,2,1,30,0,3,0.387575336
8/7/2018 1:45,219,8,2,1,45,0,3,0.38108484
8/7/2018 2:00,219,8,2,2,0,0,3,0.379230413
8/7/2018 2:15,219,8,2,2,15,0,3,0.374594344
8/7/2018 2:30,219,8,2,2,30,0,3,0.345850719
8/7/2018 2:45,219,8,2,2,45,0,3,0.342141864
8/7/2018 3:00,219,8,2,3,0,0,3,0.337505795
8/7/2018 3:15,219,8,2,3,15,0,3,0.353268428
8/7/2018 3:30,219,8,2,3,30,0,3,0.349559573
8/7/2018 3:45,219,8,2,3,45,0,3,0.353268428
8/7/2018 4:00,219,8,2,4,0,0,3,0.354195642
8/7/2018 4:15,219,8,2,4,15,0,3,0.353268428
8/7/2018 4:30,219,8,2,4,30,0,3,0.349559573
8/7/2018 4:45,219,8,2,4,45,0,3,0.353268428
8/7/2018 5:00,219,8,2,5,0,0,3,0.350486787
8/7/2018 5:15,219,8,2,5,15,0,3,0.32637923
8/7/2018 5:30,219,8,2,5,30,0,3,0.328233658
8/7/2018 5:45,219,8,2,5,45,0,3,0.320815948
8/7/2018 6:00,219,8,2,6,0,0,3,0.318034307
8/7/2018 6:15,219,8,2,6,15,0,3,0.317107093
8/7/2018 6:30,219,8,2,6,30,0,3,0.314325452
8/7/2018 6:45,219,8,2,6,45,0,3,0.314325452
8/7/2018 7:00,219,8,2,7,0,0,3,0.314325452
8/7/2018 7:15,219,8,2,7,15,0,3,0.318034307
8/7/2018 7:30,219,8,2,7,30,0,3,0.318961521
8/7/2018 7:45,219,8,2,7,45,0,3,0.334724154
8/7/2018 8:00,219,8,2,8,0,0,3,0.370885489
8/7/2018 8:15,219,8,2,8,15,0,3,0.367176634
8/7/2018 8:30,219,8,2,8,30,0,3,0.379230413
8/7/2018 8:45,219,8,2,8,45,0,3,0.421882244
8/7/2018 9:00,219,8,2,9,0,0,3,0.410755679
8/7/2018 9:15,219,8,2,9,15,0,3,0.416318962
8/7/2018 9:30,219,8,2,9,30,0,3,0.482151136
8/7/2018 9:45,219,8,2,9,45,0,3,0.558182661
8/7/2018 10:00,219,8,2,10,0,0,3,0.573018081
8/7/2018 10:15,219,8,2,10,15,0,3,0.608252202
8/7/2018 10:30,219,8,2,10,30,0,3,0.619378767
8/7/2018 10:45,219,8,2,10,45,0,3,0.630505331
8/7/2018 11:00,219,8,2,11,0,0,3,0.631432545
8/7/2018 11:15,219,8,2,11,15,0,3,0.653685675
8/7/2018 11:30,219,8,2,11,30,0,3,0.64255911
8/7/2018 11:45,219,8,2,11,45,0,3,0.660176171
8/7/2018 12:00,219,8,2,12,0,0,3,0.672229949
8/7/2018 12:15,219,8,2,12,15,0,3,0.686138155
8/7/2018 12:30,219,8,2,12,30,0,3,0.672229949
8/7/2018 12:45,219,8,2,12,45,0,3,0.684283727
8/7/2018 13:00,219,8,2,13,0,0,3,0.67501159
8/7/2018 13:15,219,8,2,13,15,0,3,0.664812239
8/7/2018 13:30,219,8,2,13,30,0,3,0.661103384
8/7/2018 13:45,219,8,2,13,45,0,3,0.662957812
8/7/2018 14:00,219,8,2,14,0,0,3,0.695410292
8/7/2018 14:15,219,8,2,14,15,0,3,0.693555865
8/7/2018 14:30,219,8,2,14,30,0,3,0.683356514
8/7/2018 14:45,219,8,2,14,45,0,3,0.683356514
8/7/2018 15:00,219,8,2,15,0,0,3,0.666666667
8/7/2018 15:15,219,8,2,15,15,0,3,0.661103384
8/7/2018 15:30,219,8,2,15,30,0,3,0.668521094
8/7/2018 15:45,219,8,2,15,45,0,3,0.441353732
8/7/2018 16:00,219,8,2,16,0,0,3,0.637923041
8/7/2018 16:15,219,8,2,16,15,0,3,0.611033843
8/7/2018 16:30,219,8,2,16,30,0,3,0.599907279
8/7/2018 16:45,219,8,2,16,45,0,3,0.605470561
8/7/2018 17:00,219,8,2,17,0,0,3,0.5878535
8/7/2018 17:15,219,8,2,17,15,0,3,0.605470561
8/7/2018 17:30,219,8,2,17,30,0,3,0.58043579
8/7/2018 17:45,219,8,2,17,45,0,3,0.556328234
8/7/2018 18:00,219,8,2,18,0,0,3,0.5405656
8/7/2018 18:15,219,8,2,18,15,0,3,0.543347242
8/7/2018 18:30,219,8,2,18,30,0,3,0.526657395
8/7/2018 18:45,219,8,2,18,45,0,3,0.521094112
8/7/2018 19:00,219,8,2,19,0,0,3,0.50811312
8/7/2018 19:15,219,8,2,19,15,0,3,0.502549838
8/7/2018 19:30,219,8,2,19,30,0,3,0.490496059
8/7/2018 19:45,219,8,2,19,45,0,3,0.477515067
8/7/2018 20:00,219,8,2,20,0,0,3,0.459898006
8/7/2018 20:15,219,8,2,20,15,0,3,0.459898006
8/7/2018 20:30,219,8,2,20,30,0,3,0.45340751
8/7/2018 20:45,219,8,2,20,45,0,3,0.447844228
8/7/2018 21:00,219,8,2,21,0,0,3,0.433936022
8/7/2018 21:15,219,8,2,21,15,0,3,0.43579045
8/7/2018 21:30,219,8,2,21,30,0,3,0.42837274
8/7/2018 21:45,219,8,2,21,45,0,3,0.438572091
8/7/2018 22:00,219,8,2,22,0,0,3,0.450625869
8/7/2018 22:15,219,8,2,22,15,0,3,0.42095503
8/7/2018 22:30,219,8,2,22,30,0,3,0.407046824
8/7/2018 22:45,219,8,2,22,45,0,3,0.406119611
8/7/2018 23:00,219,8,2,23,0,0,3,0.410755679
8/7/2018 23:15,219,8,2,23,15,0,3,0.417246175
8/7/2018 23:30,219,8,2,23,30,0,3,0.41353732
8/7/2018 23:45,219,8,2,23,45,0,3,0.414464534
8/8/2018 0:00,220,8,3,0,0,0,3,0.418173389
8/8/2018 0:15,220,8,3,0,15,0,3,0.416318962
8/8/2018 0:30,220,8,3,0,30,0,3,0.404265183
8/8/2018 0:45,220,8,3,0,45,0,3,0.403337969
8/8/2018 1:00,220,8,3,1,0,0,3,0.397774687
8/8/2018 1:15,220,8,3,1,15,0,3,0.384793695
8/8/2018 1:30,220,8,3,1,30,0,3,0.382012054
8/8/2018 1:45,220,8,3,1,45,0,3,0.38108484
8/8/2018 2:00,220,8,3,2,0,0,3,0.369958275
8/8/2018 2:15,220,8,3,2,15,0,3,0.350486787
8/8/2018 2:30,220,8,3,2,30,0,3,0.332869726
8/8/2018 2:45,220,8,3,2,45,0,3,0.325452017
8/8/2018 3:00,220,8,3,3,0,0,3,0.335651368
8/8/2018 3:15,220,8,3,3,15,0,3,0.322670376
8/8/2018 3:30,220,8,3,3,30,0,3,0.328233658
8/8/2018 3:45,220,8,3,3,45,0,3,0.316179879
8/8/2018 4:00,220,8,3,4,0,0,3,0.318961521
8/8/2018 4:15,220,8,3,4,15,0,3,0.319888734
8/8/2018 4:30,220,8,3,4,30,0,3,0.317107093
8/8/2018 4:45,220,8,3,4,45,0,3,0.312471025
8/8/2018 5:00,220,8,3,5,0,0,3,0.310616597
8/8/2018 5:15,220,8,3,5,15,0,3,0.318961521
8/8/2018 5:30,220,8,3,5,30,0,3,0.314325452
8/8/2018 5:45,220,8,3,5,45,0,3,0.311543811
8/8/2018 6:00,220,8,3,6,0,0,3,0.30876217
8/8/2018 6:15,220,8,3,6,15,0,3,0.311543811
8/8/2018 6:30,220,8,3,6,30,0,3,0.305980529
8/8/2018 6:45,220,8,3,6,45,0,3,0.310616597
8/8/2018 7:00,220,8,3,7,0,0,3,0.30876217
8/8/2018 7:15,220,8,3,7,15,0,3,0.307834956
8/8/2018 7:30,220,8,3,7,30,0,3,0.313398238
8/8/2018 7:45,220,8,3,7,45,0,3,0.322670376
8/8/2018 8:00,220,8,3,8,0,0,3,0.338433009
8/8/2018 8:15,220,8,3,8,15,0,3,0.339360223
8/8/2018 8:30,220,8,3,8,30,0,3,0.330088085
8/8/2018 8:45,220,8,3,8,45,0,3,0.355122856
8/8/2018 9:00,220,8,3,9,0,0,3,0.39592026
8/8/2018 9:15,220,8,3,9,15,0,3,0.406119611
8/8/2018 9:30,220,8,3,9,30,0,3,0.445062587
8/8/2018 9:45,220,8,3,9,45,0,3,0.48307835
8/8/2018 10:00,220,8,3,10,0,0,3,0.54798331
8/8/2018 10:15,220,8,3,10,15,0,3,0.584144645
8/8/2018 10:30,220,8,3,10,30,0,3,0.589707928
8/8/2018 10:45,220,8,3,10,45,0,3,0.615669912
8/8/2018 11:00,220,8,3,11,0,0,3,0.613815484
8/8/2018 11:15,220,8,3,11,15,0,3,0.618451553
8/8/2018 11:30,220,8,3,11,30,0,3,0.608252202
8/8/2018 11:45,220,8,3,11,45,0,3,0.625869263
8/8/2018 12:00,220,8,3,12,0,0,3,0.621233194
8/8/2018 12:15,220,8,3,12,15,0,3,0.596198424
8/8/2018 12:30,220,8,3,12,30,0,3,0.600834492
8/8/2018 12:45,220,8,3,12,45,0,3,0.601761706
8/8/2018 13:00,220,8,3,13,0,0,3,0.611961057
8/8/2018 13:15,220,8,3,13,15,0,3,0.566527585
8/8/2018 13:30,220,8,3,13,30,0,3,0.560037089
8/8/2018 13:45,220,8,3,13,45,0,3,0.554473806
8/8/2018 14:00,220,8,3,14,0,0,3,0.563745943
8/8/2018 14:15,220,8,3,14,15,0,3,0.557255447
8/8/2018 14:30,220,8,3,14,30,0,3,0.549837738
8/8/2018 14:45,220,8,3,14,45,0,3,0.549837738
8/8/2018 15:00,220,8,3,15,0,0,3,0.576726936
8/8/2018 15:15,220,8,3,15,15,0,3,0.574872508
8/8/2018 15:30,220,8,3,15,30,0,3,0.568382012
8/8/2018 15:45,220,8,3,15,45,0,3,0.559109875
8/8/2018 16:00,220,8,3,16,0,0,3,0.578581363
8/8/2018 16:15,220,8,3,16,15,0,3,0.594343996
8/8/2018 16:30,220,8,3,16,30,0,3,0.613815484
8/8/2018 16:45,220,8,3,16,45,0,3,0.653685675
8/8/2018 17:00,220,8,3,17,0,0,3,0.655540102
8/8/2018 17:15,220,8,3,17,15,0,3,0.64997682
8/8/2018 17:30,220,8,3,17,30,0,3,0.638850255
8/8/2018 17:45,220,8,3,17,45,0,3,0.606397775
8/8/2018 18:00,220,8,3,18,0,0,3,0.584144645
8/8/2018 18:15,220,8,3,18,15,0,3,0.583217432
8/8/2018 18:30,220,8,3,18,30,0,3,0.532220677
8/8/2018 18:45,220,8,3,18,45,0,3,0.499768197
8/8/2018 19:00,220,8,3,19,0,0,3,0.492350487
8/8/2018 19:15,220,8,3,19,15,0,3,0.489568846
8/8/2018 19:30,220,8,3,19,30,0,3,0.46824293
8/8/2018 19:45,220,8,3,19,45,0,3,0.466388503
8/8/2018 20:00,220,8,3,20,0,0,3,0.459898006
8/8/2018 20:15,220,8,3,20,15,0,3,0.449698656
8/8/2018 20:30,220,8,3,20,30,0,3,0.451553083
8/8/2018 20:45,220,8,3,20,45,0,3,0.442280946
8/8/2018 21:00,220,8,3,21,0,0,3,0.415391748
8/8/2018 21:15,220,8,3,21,15,0,3,0.410755679
8/8/2018 21:30,220,8,3,21,30,0,3,0.423736671
8/8/2018 21:45,220,8,3,21,45,0,3,0.433008809
8/8/2018 22:00,220,8,3,22,0,0,3,0.445062587
8/8/2018 22:15,220,8,3,22,15,0,3,0.437644877
8/8/2018 22:30,220,8,3,22,30,0,3,0.440426518
8/8/2018 22:45,220,8,3,22,45,0,3,0.438572091
8/8/2018 23:00,220,8,3,23,0,0,3,0.443208159
8/8/2018 23:15,220,8,3,23,15,0,3,0.434863236
8/8/2018 23:30,220,8,3,23,30,0,3,0.423736671
8/8/2018 23:45,220,8,3,23,45,0,3,0.415391748
8/9/2018 0:00,221,8,4,0,0,0,3,0.415391748
8/9/2018 0:15,221,8,4,0,15,0,3,0.410755679
8/9/2018 0:30,221,8,4,0,30,0,3,0.405192397
8/9/2018 0:45,221,8,4,0,45,0,3,0.411682893
8/9/2018 1:00,221,8,4,1,0,0,3,0.400556328
8/9/2018 1:15,221,8,4,1,15,0,3,0.39592026
8/9/2018 1:30,221,8,4,1,30,0,3,0.389429764
8/9/2018 1:45,221,8,4,1,45,0,3,0.387575336
8/9/2018 2:00,221,8,4,2,0,0,3,0.387575336
8/9/2018 2:15,221,8,4,2,15,0,3,0.378303199
8/9/2018 2:30,221,8,4,2,30,0,3,0.367176634
8/9/2018 2:45,221,8,4,2,45,0,3,0.371812703
8/9/2018 3:00,221,8,4,3,0,0,3,0.370885489
8/9/2018 3:15,221,8,4,3,15,0,3,0.369958275
8/9/2018 3:30,221,8,4,3,30,0,3,0.368103848
8/9/2018 3:45,221,8,4,3,45,0,3,0.372739917
8/9/2018 4:00,221,8,4,4,0,0,3,0.371812703
8/9/2018 4:15,221,8,4,4,15,0,3,0.368103848
8/9/2018 4:30,221,8,4,4,30,0,3,0.364394993
8/9/2018 4:45,221,8,4,4,45,0,3,0.35605007
8/9/2018 5:00,221,8,4,5,0,0,3,0.354195642
8/9/2018 5:15,221,8,4,5,15,0,3,0.354195642
8/9/2018 5:30,221,8,4,5,30,0,3,0.354195642
8/9/2018 5:45,221,8,4,5,45,0,3,0.355122856
8/9/2018 6:00,221,8,4,6,0,0,3,0.349559573
8/9/2018 6:15,221,8,4,6,15,0,3,0.345850719
8/9/2018 6:30,221,8,4,6,30,0,3,0.349559573
8/9/2018 6:45,221,8,4,6,45,0,3,0.238293927
8/9/2018 7:00,221,8,4,7,0,0,3,0.349559573
8/9/2018 7:15,221,8,4,7,15,0,3,0.351414001
8/9/2018 7:30,221,8,4,7,30,0,3,0.350486787
8/9/2018 7:45,221,8,4,7,45,0,3,0.359758924
8/9/2018 8:00,221,8,4,8,0,0,3,0.349559573
8/9/2018 8:15,221,8,4,8,15,0,3,0.394993046
8/9/2018 8:30,221,8,4,8,30,0,3,0.467315716
8/9/2018 8:45,221,8,4,8,45,0,3,0.447844228
8/9/2018 9:00,221,8,4,9,0,0,3,0.449698656
8/9/2018 9:15,221,8,4,9,15,0,3,0.456189152
8/9/2018 9:30,221,8,4,9,30,0,3,0.452480297
8/9/2018 9:45,221,8,4,9,45,0,3,0.461752434
8/9/2018 10:00,221,8,4,10,0,0,3,0.512749189
8/9/2018 10:15,221,8,4,10,15,0,3,0.521094112
8/9/2018 10:30,221,8,4,10,30,0,3,0.556328234
8/9/2018 10:45,221,8,4,10,45,0,3,0.594343996
8/9/2018 11:00,221,8,4,11,0,0,3,0.591562355
8/9/2018 11:15,221,8,4,11,15,0,3,0.576726936
8/9/2018 11:30,221,8,4,11,30,0,3,0.576726936
8/9/2018 11:45,221,8,4,11,45,0,3,0.578581363
8/9/2018 12:00,221,8,4,12,0,0,3,0.575799722
8/9/2018 12:15,221,8,4,12,15,0,3,0.569309226
8/9/2018 12:30,221,8,4,12,30,0,3,0.058414465
8/9/2018 12:45,221,8,4,12,45,0,3,0.313861845
8/9/2018 13:00,221,8,4,13,0,0,3,0.186138155
8/9/2018 13:15,221,8,4,13,15,0,3,0.347125637
8/9/2018 13:30,221,8,4,13,30,0,3,0.50811312
8/9/2018 13:45,221,8,4,13,45,0,3,0.544274455
8/9/2018 14:00,221,8,4,14,0,0,3,0.557255447
8/9/2018 14:15,221,8,4,14,15,0,3,0.566527585
8/9/2018 14:30,221,8,4,14,30,0,3,0.556328234
8/9/2018 14:45,221,8,4,14,45,0,3,0.565600371
8/9/2018 15:00,221,8,4,15,0,0,3,0.572090867
8/9/2018 15:15,221,8,4,15,15,0,3,0.564673157
8/9/2018 15:30,221,8,4,15,30,0,3,0.551692165
8/9/2018 15:45,221,8,4,15,45,0,3,0.551692165
8/9/2018 16:00,221,8,4,16,0,0,3,0.55540102
8/9/2018 16:15,221,8,4,16,15,0,3,0.553546592
8/9/2018 16:30,221,8,4,16,30,0,3,0.545201669
8/9/2018 16:45,221,8,4,16,45,0,3,0.546128883
8/9/2018 17:00,221,8,4,17,0,0,3,0.529439036
8/9/2018 17:15,221,8,4,17,15,0,3,0.528511822
8/9/2018 17:30,221,8,4,17,30,0,3,0.531293463
8/9/2018 17:45,221,8,4,17,45,0,3,0.513676402
8/9/2018 18:00,221,8,4,18,0,0,3,0.513676402
8/9/2018 18:15,221,8,4,18,15,0,3,0.502549838
8/9/2018 18:30,221,8,4,18,30,0,3,0.487714418
8/9/2018 18:45,221,8,4,18,45,0,3,0.546128883
8/9/2018 19:00,221,8,4,19,0,0,3,0.565600371
8/9/2018 19:15,221,8,4,19,15,0,3,0.549837738
8/9/2018 19:30,221,8,4,19,30,0,3,0.524802967
8/9/2018 19:45,221,8,4,19,45,0,3,0.518312471
8/9/2018 20:00,221,8,4,20,0,0,3,0.519239685
8/9/2018 20:15,221,8,4,20,15,0,3,0.497913769
8/9/2018 20:30,221,8,4,20,30,0,3,0.484005563
8/9/2018 20:45,221,8,4,20,45,0,3,0.418173389
8/9/2018 21:00,221,8,4,21,0,0,3,0.422809458
8/9/2018 21:15,221,8,4,21,15,0,3,0.409828465
8/9/2018 21:30,221,8,4,21,30,0,3,0.406119611
8/9/2018 21:45,221,8,4,21,45,0,3,0.403337969
8/9/2018 22:00,221,8,4,22,0,0,3,0.394065832
8/9/2018 22:15,221,8,4,22,15,0,3,0.401483542
8/9/2018 22:30,221,8,4,22,30,0,3,0.391284191
8/9/2018 22:45,221,8,4,22,45,0,3,0.400556328
8/9/2018 23:00,221,8,4,23,0,0,3,0.389429764
8/9/2018 23:15,221,8,4,23,15,0,3,0.39592026
8/9/2018 23:30,221,8,4,23,30,0,3,0.403337969
8/9/2018 23:45,221,8,4,23,45,0,3,0.401483542
8/10/2018 0:00,222,8,5,0,0,0,3,0.398701901
8/10/2018 0:15,222,8,5,0,15,0,3,0.386648122
8/10/2018 0:30,222,8,5,0,30,0,3,0.387575336
8/10/2018 0:45,222,8,5,0,45,0,3,0.377375985
8/10/2018 1:00,222,8,5,1,0,0,3,0.368103848
8/10/2018 1:15,222,8,5,1,15,0,3,0.362540566
8/10/2018 1:30,222,8,5,1,30,0,3,0.355122856
8/10/2018 1:45,222,8,5,1,45,0,3,0.364394993
8/10/2018 2:00,222,8,5,2,0,0,3,0.377375985
8/10/2018 2:15,222,8,5,2,15,0,3,0.371812703
8/10/2018 2:30,222,8,5,2,30,0,3,0.346777932
8/10/2018 2:45,222,8,5,2,45,0,3,0.343996291
8/10/2018 3:00,222,8,5,3,0,0,3,0.338433009
8/10/2018 3:15,222,8,5,3,15,0,3,0.318961521
8/10/2018 3:30,222,8,5,3,30,0,3,0.315252666
8/10/2018 3:45,222,8,5,3,45,0,3,0.311543811
8/10/2018 4:00,222,8,5,4,0,0,3,0.304126101
8/10/2018 4:15,222,8,5,4,15,0,3,0.303198887
8/10/2018 4:30,222,8,5,4,30,0,3,0.304126101
8/10/2018 4:45,222,8,5,4,45,0,3,0.303198887
8/10/2018 5:00,222,8,5,5,0,0,3,0.304126101
8/10/2018 5:15,222,8,5,5,15,0,3,0.306907742
8/10/2018 5:30,222,8,5,5,30,0,3,0.303198887
8/10/2018 5:45,222,8,5,5,45,0,3,0.303198887
8/10/2018 6:00,222,8,5,6,0,0,3,0.304126101
8/10/2018 6:15,222,8,5,6,15,0,3,0.30134446
8/10/2018 6:30,222,8,5,6,30,0,3,0.297635605
8/10/2018 6:45,222,8,5,6,45,0,3,0.295781178
8/10/2018 7:00,222,8,5,7,0,0,3,0.299490032
8/10/2018 7:15,222,8,5,7,15,0,3,0.299490032
8/10/2018 7:30,222,8,5,7,30,0,3,0.302271674
8/10/2018 7:45,222,8,5,7,45,0,3,0.338433009
8/10/2018 8:00,222,8,5,8,0,0,3,0.356977283
8/10/2018 8:15,222,8,5,8,15,0,3,0.37366713
8/10/2018 8:30,222,8,5,8,30,0,3,0.36624942
8/10/2018 8:45,222,8,5,8,45,0,3,0.37366713
8/10/2018 9:00,222,8,5,9,0,0,3,0.431154381
8/10/2018 9:15,222,8,5,9,15,0,3,0.456189152
8/10/2018 9:30,222,8,5,9,30,0,3,0.492350487
8/10/2018 9:45,222,8,5,9,45,0,3,0.516458044
8/10/2018 10:00,222,8,5,10,0,0,3,0.549837738
8/10/2018 10:15,222,8,5,10,15,0,3,0.565600371
8/10/2018 10:30,222,8,5,10,30,0,3,0.590635141
8/10/2018 10:45,222,8,5,10,45,0,3,0.611033843
8/10/2018 11:00,222,8,5,11,0,0,3,0.614742698
8/10/2018 11:15,222,8,5,11,15,0,3,0.613815484
8/10/2018 11:30,222,8,5,11,30,0,3,0.606397775
8/10/2018 11:45,222,8,5,11,45,0,3,0.621233194
8/10/2018 12:00,222,8,5,12,0,0,3,0.648122392
8/10/2018 12:15,222,8,5,12,15,0,3,0.628650904
8/10/2018 12:30,222,8,5,12,30,0,3,0.624014835
8/10/2018 12:45,222,8,5,12,45,0,3,0.628650904
8/10/2018 13:00,222,8,5,13,0,0,3,0.618451553
8/10/2018 13:15,222,8,5,13,15,0,3,0.612888271
8/10/2018 13:30,222,8,5,13,30,0,3,0.600834492
8/10/2018 13:45,222,8,5,13,45,0,3,0.611033843
8/10/2018 14:00,222,8,5,14,0,0,3,0.616597126
8/10/2018 14:15,222,8,5,14,15,0,3,0.615669912
8/10/2018 14:30,222,8,5,14,30,0,3,0.624014835
